S.no,property,location,carpet_area_sqft,Price,Rate_per_sqft,status,floor,transaction,facing,overlooking,ownership,parking,city,bedroom,X,Y,nearest_metro_1,nearest_metro_2,nearest_school_1,nearest_school_2,nearest_school_3,nearest_hospital_1,nearest_hospital_2,nearest_hospital_3,distance_nearest_metro_km,distance_nearest_hospital_km,distance_nearest_school_km
132,Sanjay Properties, Luxury Builder Floors,3050.0,29500000,11346,Ready to Move,2 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,3 Covered,Gurgaon,4,76.038761,11.542692,96,162,167,741,742,4,29,5,727.0320354873099,1888.508818158315,1878.7667258718407
133,Dwarka Real Estates, DDA Indraprastha Apartment,1600.0,15000000,9375,Ready to Move,4 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,2 Open,Delhi,3,77.129772,28.713493,171,155,4775,4770,4830,50,41,31,0.7752736493744268,0.6777185693818939,0.3885480917375109
134,Rajesh Kumar, Sector 49,1475.0,46000000,13529,Ready to Move,6 out of 7,New Property,East,"Garden/Park, Main Road",Freehold,"2 Covered,",Gurgaon,4,77.0498362,28.4128851,59,60,743,831,506,128,29,28,5.74538472366333,15.285826717686197,10.042323200456137
135,Shree Balaji Realtors, Vrundavan Society,3200.0,18600000,10333,Ready to Move,9 out of 28,Resale,North - East,"Garden/Park, Pool",Freehold,"1 Covered,",Delhi,3,77.10381,28.423948,59,60,743,506,515,29,28,40,5.233861430624144,12.33465362643083,4.394510613036346
136,Sharing Real Estate, DLF Capital Greens 1 and 2,1389.0,29000000,17313,Ready to Move,4 out of 4,Resale,North - West,"Garden/Park, Pool, Main Road",Freehold,2 Covered,Delhi,3,77.100441,28.472445,53,197,831,818,5547,29,28,128,1.0821410590595684,8.246682194572637,2.1879462987986185
137,Virendra Estate, Malibu Town,2200.0,63500000,18143,Ready to Move,16 out of 28,New Property,East,"Garden/Park, Main Road",Freehold,3 Covered,Gurgaon,4,77.0468649,28.4234344,59,60,831,743,5547,128,28,29,4.907478032555899,14.129702425852754,9.623833119298881
138,Khushi Housing Solutions Pvt. Ltd., DLF Crest,2400.0,104000000,33376,Ready to Move,4 out of 14,Resale,North,"Garden/Park, Pool",Freehold,3 Covered,Gurgaon,4,77.093951,28.494768,197,53,4251,4250,4249,28,29,128,1.5019555558515072,6.937141558703881,2.834880511807238
139,Dream Nest Landbase, Aqua Front Towers,1800.0,16900000,9447,Ready to Move,18 out of 42,Resale,North - East,"Pool, Garden/Park, Main Road",Freehold,2 Covered,Gurgaon,3,80.288965,13.093671,96,162,741,742,511,5,4,12,617.2431339898359,1744.6043794137515,1735.8648825197333
140,Aashiyana Properties, M3M Latitude,3700.0,60000000,20305,Ready to Move,11 out of 26,Resale,North - East,Garden/Park,Freehold,3 Covered,Gurgaon,4,77.059615,28.402113,59,60,743,506,515,29,128,28,6.515385927120679,16.4873181862119,9.864130395482855
141,Sushant Homes, SS The Leaf,4221.0,11500000,7012,Ready to Move,2 out of 4,Resale,North - East,Garden/Park,Freehold,1 Covered,Gurgaon,2,76.954983,28.407982,202,59,2160,2236,1859,128,109,74,11.149158988526628,19.2578000235185,12.446294237835207
142,Global Property, Safdarjung Enclave,1380.0,31000000,22963,Ready to Move,12 out of 16,New Property,North - East,Garden/Park,Freehold,"1 Covered,",Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
151,Aaditya Property, Sector 46,1350.0,36500000,13519,Ready to Move,4 out of 4,New Property,North - West,"Garden/Park, Pool, Main Road",Freehold,1 Open,Gurgaon,4,77.0584045,28.4359133,59,60,831,5547,743,128,28,29,3.04407813992011,12.733100048773055,7.814201913843577
152,Vishwa Property, Suncity,1782.0,18000000,13433,Ready to Move,1 out of 2,Resale,North,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,4,77.13761156,28.4355436,5,53,743,506,515,29,28,40,5.18583642023455,9.645072475232093,0.5612270932343195
153,Dev Associates, DGS Apartment,1100.0,15000000,9677,Ready to Move,7 out of 7,Resale,North,"Garden/Park, Main Road",Freehold,1 Covered,Delhi,3,77.087003,28.474359,135,136,831,818,5547,28,29,128,0.7591350888262554,9.033171928368073,3.6944877057174343
154,P N A Corp Serv, Luxury Floors,1420.0,23000000,12907,Ready to Move,2 out of 4,New Property,North,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,3,77.09332,28.445347,59,60,831,5547,743,29,28,128,2.7702021024331973,11.12095529524342,4.032208203910924
157,Investors Junction, RPS Auria Residences,2250.0,8500000,5431,Ready to Move,Ground out of 14,Resale,East,Garden/Park,Freehold,1 Open,Faridabad,3,77.354167,28.420905,127,13,5523,129,473,5,4,1,5.319265235181952,15.36455123077145,8.125141553437247
158,Property Bazar, Knowledge Park 3,1307.0,1600000,3800,Ready to Move,2 out of 2,Resale,North - West,"Pool, Garden/Park, Main Road",Leasehold,1 Covered,Noida,1,77.243225,28.540818,50,128,193,200,283,115,127,119,0.5423460701981836,1.0308582878477972,0.369310678736869
160,, Dlf City Phase 4,980.0,28000000,11523,Ready to Move,3 out of 14,Resale,South,Garden/Park,Freehold,"1 Covered,",Gurgaon,4,77.0836441,28.4640865,59,60,831,818,5547,28,29,128,1.3283686335567095,10.128021753058695,4.088539933610702
161,, Mahagun Mansion 1 and 2,2050.0,8000000,5634,Ready to Move,1 out of 4,Resale,North - East,Garden/Park,Freehold,2 Open,Ghaziabad,3,77.100441,28.472445,53,197,831,818,5547,29,28,128,1.0821410590595684,8.246682194572637,2.1879462987986185
163,, Godrej Tropical Isle,1305.0,31500000,19444,Poss. by Nov '23,1 out of 3,Resale,South - East,Garden/Park,Freehold,"1 Covered,",Noida,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
164,, Tagore Garden,2800.0,18000000,13333,Ready to Move,17 out of 25,Resale,North - East,"Garden/Park, Main Road",Leasehold,1 Covered,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
165,, Panchsheel Greens 2,640.0,10500000,5769,Ready to Move,2 out of 7,New Property,East,Main Road,Freehold,2 Covered,Noida,4,77.221131,28.542837,148,21,225,498,274,22,115,119,0.7852259436289519,1.1827623558668507,0.3390087924080908
166,, Delhi Rajdhani Apartments,1500.0,11500000,10952,Ready to Move,2 out of 4,Resale,North,Garden/Park,Freehold,1 Covered,Delhi,2,77.300117,28.631698,103,65,1699,1695,1719,84,30,7,0.8906200028510463,0.565026082898029,0.18892490215176572
167,, Noida Extension Block A Noida,876.0,7320000,3486,Poss. by Dec '23,Ground out of 2,New Property,North,"Garden/Park, Main Road, Pool",Freehold,1 Covered,Noida,4,77.090452,28.474189,197,135,831,818,5547,28,29,128,0.8353325997126513,8.786863098091104,3.3126239116490415
168,, Greater Kailash 2,917.0,54000000,27907,Ready to Move,14 out of 26,New Property,North - East,"Garden/Park, Pool",Freehold,1 Open,Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
169,, Saraswati Vihar,2000.0,25800000,17695,Ready to Move,11 out of 20,Resale,North - East,"Garden/Park, Main Road",Leasehold,"1 Covered,",Gurgaon,4,77.0832762,28.4772236,112,135,831,818,5547,28,128,29,0.39857838036446175,8.767977234492827,4.15445268854698
170,, Express Astra,1400.0,18000000,8978,Poss. by Dec '25,3 out of 4,New Property,North - East,"Pool, Garden/Park, Main Road",Freehold,,Noida,3,77.052826,28.421477,59,60,743,831,5547,128,29,28,4.744648108169731,14.32603864699271,9.198162065620414
181,Aadharshila Realtors, Priyadarshini Vihar,1197.0,17500000,14620,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Freehold,"1 Covered,",Delhi,3,77.280781,28.643133,133,97,1226,1434,1433,67,113,30,0.9963203839141244,1.1159145566004915,0.3584054040467774
182,Rohini Developers, Himachal Apartment,1650.0,20900000,11611,Ready to Move,2 out of 7,Resale,North - East,"Garden/Park, Main Road",Freehold,"1 Covered,",Delhi,3,77.054628,28.598378,36,37,2000,1987,5446,43,23,108,1.4442479433756774,0.6365440264228086,0.5443445884985665
183,Garg Realty, Puri Emerald Bay,935.0,25500000,10408,Ready to Move,12 out of 29,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Gurgaon,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
184,Dalip Singh, Uttam Nagar West,1276.0,3200000,4828,Ready to Move,1 out of 3,Resale,North - East,Garden/Park,Freehold,"1 Covered,",Delhi,3,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
185,Civic Estate, Amrapali Smart City,1425.0,7700000,4877,Ready to Move,15 out of 25,Resale,East,"Garden/Park, Pool",Leasehold,1 Covered,Noida,3,79.400231,28.384045,187,6,5558,413,5516,24,129,94,222.5806274662924,232.82384064634562,229.11261619647004
186,Perfect Homes, KW Srishti,850.0,6950000,6193,Ready to Move,11 out of 14,Resale,East,Garden/Park,Freehold,2 Open,Ghaziabad,3,77.337989,28.313116,162,177,741,742,511,5,4,1,3.826932592622098,24.310337724398718,17.663826436029797
187,, Sector MU 2,2500.0,2000000,9444,Ready to Move,2 out of 4,Resale,North,"Garden/Park, Main Road",Freehold,1 Covered,Noida,1,77.0717418,28.4416815,59,60,831,5547,818,128,29,28,1.9630462946958769,12.244662009130767,6.210835670361293
188,, Rohini Sector 23,880.0,8500000,16364,Ready to Move,2 out of 4,New Property,East,"Garden/Park, Pool, Main Road",Freehold,1 Covered,Delhi,3,77.122822,28.732753,172,176,4985,4984,5184,80,50,42,1.9876470141526223,1.596403412235594,0.43760886697201584
189,, New Delhi,301.3892,45000000,3295,Ready to Move,1 out of 4,Resale,North,"Garden/Park, Pool, Main Road",Power Of Attorney,"1 Covered,",Delhi,4,77.1362483,28.566437,190,25,4267,4278,4092,28,83,40,1.068414585721547,3.77628954364904,0.9957647964798272
190,, Aditya World City,1570.0,2900000,29861,Ready to Move,14 out of 14,Resale,East,"Garden/Park, Main Road",Freehold,3 Covered,Ghaziabad,2,77.373355,28.665116,101,6,2589,2775,2774,129,94,100,2.185170078624674,5.86662746656602,5.088099408954802
191,, Sheikh Sarai Phase 2,2500.0,9000000,6034,Ready to Move,1 out of 2,Resale,North - East,"Main Road, Garden/Park",Freehold,2 Covered,Delhi,1,81.05809,26.8688,162,177,5558,5516,5604,1,118,24,446.2768729462772,457.97476193487955,451.12632355924484
192,, Kavi Nagar,4900.0,7000000,9554,Ready to Move,1 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,3,77.193888,28.679266,156,191,2998,3009,914,44,63,27,1.541654872245866,0.7404462725422072,0.4391912468394086
193,, Hero Homes,1600.0,10500000,11667,Poss. by May '24,3 out of 36,Resale,North,Garden/Park,Freehold,1 Covered,Gurgaon,2,77.093113,28.459191,59,197,831,5547,818,29,28,128,2.270667501386695,9.919413779208785,3.216597771753711
194,, Sheikh Sarai Phase 1,2090.0,14000000,6459,Ready to Move,Ground out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Delhi,2,81.05809,26.8688,162,177,5558,5516,5604,1,118,24,446.2768729462772,457.97476193487955,451.12632355924484
195,, Uninav Eden,2250.0,13500000,9492,Ready to Move,2 out of 4,New Property,North - East,"Garden/Park, Main Road",Leasehold,2 Covered,Ghaziabad,3,77.021425,28.3945,59,60,743,506,831,128,29,28,9.173013237745815,17.690448188356957,13.782464024282746
196,, BPTP MANSIONS PARK PRIME,1900.0,28000000,14650,Ready to Move,35 out of 40,New Property,North - West,"Garden/Park, Main Road",Freehold,1 Open,Gurgaon,5,77.360846,28.412443,127,13,5523,129,473,5,4,1,5.632330151088147,16.547308632307185,9.264719888521197
197,, Mahagun Manorialle,946.0,89300000,18000,Poss. by Mar '24,11 out of 42,New Property,East,Garden/Park,Freehold,,Noida,5,77.361906,28.634857,89,4,1203,5504,1580,7,94,100,4.32789016057903,5.8332470264357035,2.9380491953821037
198,, M3M Golf Estate,934.0,91800000,14286,Ready to Move,1 out of 4,Resale,East,"Pool, Garden/Park, Main Road",Freehold,,Gurgaon,4,77.06767955,28.40194465,59,60,743,506,515,29,28,128,6.395117501199381,16.564752463877717,9.071122894528985
199,, Project Sushant Lok 1 Block C,2530.0,25000000,4904,Ready to Move,2 out of 4,New Property,North - East,Main Road,Freehold,,Gurgaon,3,77.07704,28.468151,60,59,831,818,5547,128,28,29,0.6911379121221416,9.499573617020728,4.772974703550119
200,, Uninav Eden,1750.0,10200000,16364,Ready to Move,2 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,,Ghaziabad,3,77.021425,28.3945,59,60,743,506,831,128,29,28,9.173013237745815,17.690448188356957,13.782464024282746
201,, Greater Kailash 1,900.0,49500000,6900,Ready to Move,3 out of 10,New Property,North - East,Main Road,Leasehold,,Delhi,4,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
211,SR Realty, Emaar Digi Homes,1350.0,23500000,15584,Ready to Move,7 out of 33,Resale,North,Garden/Park,Freehold,"2 Covered,",Gurgaon,2,77.57476,12.917775,96,162,741,742,511,4,5,29,555.3663881884618,1731.5270447216415,1722.282180635113
212,Shubham Properties, Yojana Vihar RWA,2700.0,51000000,21250,Ready to Move,Ground out of 4,New Property,North,"Garden/Park, Main Road",Freehold,2 Covered,Delhi,4,77.31693,28.661888,79,29,5486,1156,1254,94,100,107,1.6102533080412764,0.7119815061479241,0.4000536708037884
213,Sikka Realtor, Orchid IVY,2280.0,26000000,10000,Poss. by Jun '25,1 out of 4,New Property,North - East,"Garden/Park, Main Road",Freehold,2 Covered,Gurgaon,3,77.093512,28.473019,197,135,831,818,5547,28,29,128,0.9176738020658064,8.663609365469036,2.9592035938923624
214,, Mahagun Puram,2632.0,3200000,3556,Ready to Move,19 out of 19,Resale,North - East,"Garden/Park, Pool, Main Road",Leasehold,"1 Covered,",Ghaziabad,2,77.33541,28.644689,89,4,1705,1712,1689,7,100,107,1.22987734726708,3.1776337457033166,1.7879437489870753
215,, Amrapali Sapphire,2275.0,15800000,8746,Ready to Move,Ground out of 20,Resale,North - East,"Garden/Park, Main Road",Leasehold,1 Covered,Noida,3,76.967681,28.392764,202,59,2160,2236,1859,128,109,74,13.26036633419769,19.955432153787203,14.125541570067206
216,, The Islands by Gaurs,2440.0,62900000,12926,Poss. by Jul '30,12 out of 23,New Property,North - West,"Garden/Park, Main Road",Freehold,"1 Covered,",Noida,5,76.239988,9.965718,96,162,167,741,742,4,5,29,894.5290445798042,2061.8385082084146,2052.189578890743
217,, Prashant Vihar,850.0,11000000,14550,Ready to Move,2 out of 3,New Property,East,"Garden/Park, Pool, Main Road",Power Of Attorney,2 Covered,Delhi,2,77.136651,28.71062,155,171,4954,4839,4860,41,31,88,0.9511684979071479,0.39706101672195804,0.3780556526769186
218,, Antriksh Nature,1200.0,24000000,8972,Ready to Move,10 out of 14,New Property,East,"Garden/Park, Pool, Main Road",Freehold,1 Open,Noida,4,76.964844,28.402366,202,59,2160,2236,1859,128,109,74,12.407593285772661,19.187205703004235,13.068439840307239
219,, Vatika Gurgaon 21,800.0,11000000,6340,Ready to Move,7 out of 18,Resale,East,"Garden/Park, Pool, Main Road",Freehold,"1 Covered,",Gurgaon,3,76.95132151,28.4418313,202,59,2160,2236,1961,128,109,74,9.281912671677919,16.587969001151528,8.677965552361115
220,, ATS Advantage,2800.0,37000000,12131,Ready to Move,9 out of 22,Resale,East,"Pool, Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,4,77.365092,28.63917,89,101,1203,5504,1580,7,94,100,4.336137986655489,6.115900429300273,3.505030188435475
222,, Gaur City 7th Avenue,2152.78,6200000,5767,Ready to Move,14 out of 32,Resale,North - East,"Garden/Park, Main Road",Freehold,2 Covered,Noida,2,77.264775,28.535239,49,55,5579,313,316,1,5,127,1.015845988650667,2.1539155344620107,0.7484705060757181
223,, Sri Durga Apartment,1900.0,16000000,10000,Ready to Move,9 out of 10,Resale,North,Main Road,Freehold,2 Covered,Delhi,3,74.864162,12.871495,96,162,167,743,457,29,4,5,633.7197331909213,1755.510232202421,1746.020415294
224,, East Avenue,630.0,3000000,2857,Ready to Move,1 out of 6,Resale,North - West,Main Road,Freehold,,Noida,2,77.198313,28.541488,56,148,419,830,771,126,34,71,0.9811209076029205,0.7136245619777417,0.24969111372501174
242,Ample Properties, Pahar Ganj,800.0,3500000,3889,Ready to Move,11 out of 14,Resale,East,Main Road,Freehold,3 Covered,Delhi,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
245,Alpas Corp, Aba Cherry County,1550.0,9500000,7877,Ready to Move,1 out of 20,Resale,East,"Pool, Garden/Park, Main Road",Freehold,1 Covered,Noida,3,77.446603,28.601104,187,6,1184,1580,1203,24,7,94,8.448769342327655,14.705544688713553,11.874063025536193
246,Upscale Landholdings, Samridhi Luxuriya Avenue,1143.0,14000000,11245,Ready to Move,Ground out of 4,New Property,East,Main Road,Freehold,2 Covered,Noida,2,77.061922,28.459647,59,60,831,2217,818,128,28,29,1.1920741052101493,10.128227786703349,6.548283816120483
247,, Splendour,1700.0,9900000,6115,Poss. by Jun '26,2 out of 4,New Property,North,"Garden/Park, Pool, Main Road",Leasehold,"1 Covered,",Noida,3,73.694325,18.402263,96,202,743,2126,167,29,128,28,428.9350746818971,1186.5790045223691,1176.6978328342705
248,, Wazir Nagar,2152.78,8000000,7273,Ready to Move,2 out of 4,Resale,North - West,Garden/Park,Freehold,2 Open,Delhi,2,77.193888,28.679266,156,191,2998,3009,914,44,63,27,1.541654872245866,0.7404462725422072,0.4391912468394086
249,, Sadarpur,3000.0,1600000,3721,Ready to Move,1 out of 4,Resale,North,Main Road,Freehold,2 Covered,Ghaziabad,1,77.3525,28.55306,15,143,5574,5573,144,118,24,1,2.348125674613275,6.864579878648065,3.5762222477920673
252,, T Homes,1450.0,10500000,6774,Ready to Move,4 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,1 Covered,Ghaziabad,3,76.472964,10.100144,96,162,167,741,742,4,5,29,875.9706872006922,2045.6928549821178,2036.127073843084
253,, County 107,1950.0,52500000,15014,Poss. by Dec '23,1 out of 3,Resale,East,"Garden/Park, Main Road",Freehold,3 Covered,Noida,4,77.162083,28.740823,68,54,3971,3899,3917,86,13,42,1.6497293983431052,1.513298765710059,0.24860575612393873
254,, Mehrauli New Delhi,3000.0,3500000,5278,Ready to Move,2 out of 4,Resale,North - East,Garden/Park,Freehold,"2 Covered,",Delhi,3,77.1352279,28.4875461,5,46,4138,4158,4097,29,28,40,1.2944134265112321,4.532727691442137,0.5956322845192117
271,AAB Realty, Palm Green,950.0,19500000,10000,Ready to Move,9 out of 9,Resale,North - East,"Garden/Park, Main Road",Freehold,2 Open,Delhi,3,76.309104,9.974424,96,162,167,741,742,4,5,29,892.379302446366,2060.4725177791074,2050.848524213212
272,Arora Properties, DDA Flats,750.0,12000000,11429,Ready to Move,3 out of 4,Resale,North - East,Garden/Park,Leasehold,1 Covered,Delhi,2,77.175303,28.553915,120,161,5476,4175,4137,40,71,126,0.4805410150082815,1.8714649567424548,0.6787269612405032
273,Investors Lab, Prateek Wisteria,215.0,6500000,6806,Ready to Move,8 out of 15,Resale,East,"Garden/Park, Pool, Main Road",Freehold,2 Covered,Noida,2,77.008442,28.477144,60,59,2071,2070,2217,128,109,18,7.121895926758271,9.580779676753687,5.178770515875736
274,Abhinav Tyagi, Godrej Serenity ,582.0,12500000,8181,Ready to Move,8 out of 24,New Property,North,"Garden/Park, Main Road",Freehold,"5 Covered,",Gurgaon,3,77.002709,28.483239,60,59,2071,2070,2072,128,109,18,7.640654642097812,9.383418860618166,4.3174431380668965
275,Creative Homz , Sector 38 Gurgaon,1350.0,80000000,25616,Ready to Move,1 out of 5,Resale,East,"Garden/Park, Main Road",Freehold,1 Open,Gurgaon,10,77.0403538,28.4351423,59,60,2217,831,5547,128,28,29,4.480293635603328,12.896271195557931,9.479866879802511
